regulador	V2	regulado	especie	V5	FT
Sopen02g037700	regulates	Sopen07g023560	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g023700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g023990	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g024170	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g024220	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g024330	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g024570	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g024590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g025090	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g025190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g025330	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g025870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g029290	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g029430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g029730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g030150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g030230	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g030400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g031400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g031510	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g031590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g032000	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g032030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g032080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g032310	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g032870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g032900	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g032940	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g033130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g033440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g033680	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g034040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g034250	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g001260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g001900	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g002190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g002550	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g002770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g003330	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g003520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g003700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g003810	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g004540	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g004870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g005380	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g005880	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g006180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g006190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g006640	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g006980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g007210	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g007570	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g007910	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g008230	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g008360	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g008940	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g009430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g009490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g010040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g010320	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g011180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g011380	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g012020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g012060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g012510	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g012620	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g012980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g013120	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g013130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g013290	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g013520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g013760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g013830	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g014580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g015750	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g016690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g016820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g017580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g017590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g019040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g019310	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g019660	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g020270	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g020440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g021200	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g022190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g022390	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g022480	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g022540	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g022790	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g023390	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g024270	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g025060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g025110	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g025240	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g025250	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g026100	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g026280	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g026820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g027450	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g027500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g027610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g028690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g029600	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g030890	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g031310	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen08g031550	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g001760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g002130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g002150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g002280	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g002770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g003060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g004440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g005130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g005190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g005340	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g005380	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g005400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g005500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g006050	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g006340	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g007540	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g008400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g008440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g008810	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g008820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g010080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g010300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g010520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g011040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g011250	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g011410	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g011430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g011580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g011740	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g011780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g012140	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g012150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g013090	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g013440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g013800	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g014100	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g014490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g016330	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g016380	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g016580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g017300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g017860	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g018040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g018060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g018420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g018750	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g019040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g019400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g019660	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g019740	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g019870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g020470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g021590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g021730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g021860	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g021950	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g022110	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g022220	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g022560	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g022610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g022860	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g023590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g023950	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g025220	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g025610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g026070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g026230	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g026350	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g026760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g027900	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g028400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g028540	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g028920	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g029930	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g029940	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g030950	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g031020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g031260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g031970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g031980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g032240	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g032490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g032570	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g033700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g033920	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g034350	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g034650	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g034840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g035840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g036280	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen09g036460	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g001030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g001470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g001660	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g001710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g002090	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g002200	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g004510	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g004640	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g005680	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g006130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g007760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g008520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g009810	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g009850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g010820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g010920	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g011220	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g011240	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g012590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g012920	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g013410	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g013870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g014190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g014740	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g014820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g015250	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g015510	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g015860	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g016420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g019320	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g019470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g020360	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g020500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g020580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g020980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g021170	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g021420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g021910	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g022690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g023350	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g023660	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g023780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g024210	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g024340	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g024500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g025020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g027430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g027480	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g027490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g027870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g028150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g029270	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g029620	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g030140	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g030150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g030980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g031730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g031970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g031980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g032710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g033110	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g034020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g034080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g034430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g035070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g035310	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen10g035510	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g001150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g001300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g001850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g001970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g002290	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g004030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g004560	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g004720	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g004780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g004850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g004880	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g005140	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g005790	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g006290	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g006430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g006990	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g007300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g007770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g008120	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g008490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g008910	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g008990	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g009190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g009830	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g010310	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g010750	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g010980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g011880	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g012160	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g012380	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g013110	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g013580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g015140	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g015190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g015400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g015730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g015760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g015910	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g016430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g016950	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g017030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g018420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g018480	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g018770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g019070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g019090	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g019140	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g020170	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g020310	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g020690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g021060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g021310	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g022130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g022400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g022500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g022820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g023340	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g023410	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g024420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g024430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g024930	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g026230	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g026500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g026950	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g027270	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g027560	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g027590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g027710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g027910	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g029050	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g029580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g029600	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g029970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g030000	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g030080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g030270	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen11g030840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g001390	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g001760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g002900	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g003240	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g003710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g004490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g004730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g005000	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g005400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g008420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g008520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g008610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g009100	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g009440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g010700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g011400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g011500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g012160	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g012320	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g012610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g012970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g012980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g013460	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g013550	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g013840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g013940	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g014060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g014390	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g014420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g014500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g014730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g014840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g014850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g015300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g016360	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g016440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g017080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g017810	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g018840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g019530	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g021020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g022260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g023170	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g024360	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g024540	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g024630	Solanum pennellii	motif	none
